"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Bartosz Szeliga";"B. Szeliga";"1221";"1993-01-10";"FKS Stal Mielec";"1555";"POL - I liga";"407";"2025/2026";"129";"Wide Attacker";"70,89";"36,25";"18,18";"18,07";"6";"0";"8125,5";"114,62";"1208,17";"553,0";"43,0";"175,67";"7,67";"728,67";"50,67";"28,07";"28,66";"84,0";"5,17";"73,5";"12,33";"2,83";"0,76";"0,82";"1,0";"1,93";"null";"29,5";"2,23";"3,07";"10316,07";"114,62";"1533,88";"702,08";"54,59";"223,03";"9,73";"925,11";"64,33";"106,65";"6,56";"93,32";"15,66";"3,6";"1,27";"37,45";"9013,24";"150,22";"1744,83";"837,24";"65,1";"267,59";"10,76";"1104,83";"75,86";"92,69";"5,79";"71,72";"11,59";"2604,17";"143,22";"450,5";"190,83";"17,67";"89,0";"3,67";"279,83";"21,33";"27,83";"1,83";"19,33";"3,5";"1,33";"0,5";"13,5";"2841,33";"157,27";"603,67";"315,0";"21,67";"72,67";"2,83";"387,67";"24,5";"28,17";"1,67";"24,0";"3,5";"0,67";"0,17";"13,67";"4296,52";"143,22";"743,26";"314,85";"29,15";"146,84";"6,05";"461,69";"35,2";"45,92";"3,02";"31,9";"5,77";"2,2";"0,82";"22,27";"4718,08";"157,27";"1002,4";"523,06";"35,98";"120,66";"4,7";"643,73";"40,68";"46,77";"2,77";"39,85";"5,81";"1,11";"0,28";"22,69";"1,1";"3,31";"44,97"
"Benjamin Mendy";"B. Mendy";"1292";"1994-07-17";"Pogoń Szczecin";"207";"POL - Ekstraklasa";"43";"2025/2026";"129";"Full Back";"59,44";"30,23";"15,29";"14,94";"5";"0";"6177,4";"103,93";"747,2";"341,8";"36,8";"163,8";"9,2";"505,6";"46,0";"29,34";"29,34";"73,6";"5,4";"64,8";"14,6";"4,4";"0,84";"0,89";"1,6";"1,55";"null";"14,8";"2,32";"2,93";"9353,4";"103,93";"1131,36";"517,53";"55,72";"248,01";"13,93";"765,55";"69,65";"111,44";"8,18";"98,12";"22,11";"6,66";"2,42";"22,41";"8230,61";"137,18";"1286,28";"606,22";"62,73";"300,13";"15,88";"906,35";"78,61";"109,97";"8,73";"80,99";"17,87";"1999,8";"130,82";"268,0";"135,2";"13,4";"78,0";"4,2";"213,2";"17,6";"24,2";"2,2";"19,4";"3,8";"1,8";"0,6";"5,2";"2146,6";"143,68";"380,0";"170,2";"18,2";"73,2";"3,8";"243,4";"22,0";"31,2";"2,2";"21,4";"5,2";"1,4";"0,8";"8,4";"3924,6";"130,82";"525,95";"265,33";"26,3";"153,07";"8,24";"418,4";"34,54";"47,49";"4,32";"38,07";"7,46";"3,53";"1,18";"10,2";"4310,44";"143,68";"763,05";"341,77";"36,55";"146,99";"7,63";"488,76";"44,18";"62,65";"4,42";"42,97";"10,44";"2,81";"1,61";"16,87";"2,78";"6,35";"27,0"
"Benjamin Tetteh";"B. Tetteh";"1302";"1997-07-10";"NK Maribor";"544";"SVN - 1. SNL";"235";"2025/2026";"129";"Center Forward";"74,66";"38,14";"20,51";"17,63";"20";"0";"7516,35";"100,67";"869,15";"366,95";"39,55";"129,8";"7,55";"496,75";"47,1";"29,02";"31,54";"79,5";"6,25";"69,5";"11,75";"4,15";"0,67";"0,74";"1,0";"1,35";"1,64";"25,05";"1,89";"2,96";"9060,59";"100,67";"1047,72";"442,34";"47,68";"156,47";"9,1";"598,81";"56,78";"95,83";"7,53";"83,78";"14,16";"5,0";"1,21";"30,2";"7916,4";"131,94";"1202,18";"529,67";"53,41";"187,67";"9,75";"717,34";"63,16";"83,85";"6,37";"64,03";"10,62";"2716,05";"132,4";"441,7";"188,25";"19,6";"72,95";"3,55";"261,2";"23,15";"33,35";"2,3";"22,65";"3,8";"1,4";"0,4";"13,35";"2316,25";"131,4";"322,5";"148,45";"14,35";"46,35";"2,65";"194,8";"17,0";"19,95";"1,75";"18,05";"2,95";"0,8";"0,15";"9,4";"3972,12";"132,4";"645,97";"275,31";"28,66";"106,69";"5,19";"382,0";"33,86";"48,77";"3,36";"33,12";"5,56";"2,05";"0,58";"19,52";"3941,99";"131,4";"548,86";"252,65";"24,42";"78,88";"4,51";"331,53";"28,93";"33,95";"2,98";"30,72";"5,02";"1,36";"0,26";"16,0";"0,87";"3,46";"35,79"
"Branislav Ňinaj";"B. Ňinaj";"1445";"1994-05-17";"ZP Sport Podbrezová";"3201";"SVK - Niké Liga";"241";"2025/2026";"129";"Central Defender";"92,92";"48,77";"24,71";"24,06";"10";"0";"10186,8";"109,63";"1229,3";"360,8";"31,8";"115,4";"5,7";"476,2";"37,5";"28,43";"29,22";"92,4";"4,6";"72,5";"9,3";"2,0";"0,68";"0,93";"0,5";"1,84";"null";"19,5";"1,92";"2,99";"9866,86";"109,63";"1190,69";"349,47";"30,8";"111,78";"5,52";"461,24";"36,32";"89,5";"4,46";"70,22";"9,01";"1,94";"0,48";"18,89";"8540,94";"142,35";"1280,78";"399,21";"33,34";"124,62";"5,29";"523,83";"38,63";"80,95";"3,81";"59,17";"6,03";"3336,1";"135,0";"403,1";"62,1";"5,6";"16,6";"0,8";"78,7";"6,4";"26,1";"1,3";"20,6";"1,7";"0,2";"0,2";"5,5";"3606,5";"149,9";"638,0";"262,4";"21,5";"84,7";"3,5";"347,1";"25,0";"39,7";"1,8";"27,5";"3,2";"0,7";"0,2";"11,9";"4050,03";"135,0";"489,36";"75,39";"6,8";"20,15";"0,97";"95,54";"7,77";"31,69";"1,58";"25,01";"2,06";"0,24";"0,24";"6,68";"4496,88";"149,9";"795,51";"327,18";"26,81";"105,61";"4,36";"432,79";"31,17";"49,5";"2,24";"34,29";"3,99";"0,87";"0,25";"14,84";"0,49";"1,11";"21,41"
"Branislav Ňinaj";"B. Ňinaj";"1445";"1994-05-17";"MFK Skalica";"3343";"SVK - Niké Liga";"241";"2025/2026";"129";"Central Defender";"74,62";"35,23";"15,72";"19,52";"3";"0";"7684,67";"102,98";"840,67";"357,0";"30,33";"94,33";"5,67";"451,33";"36,0";"29,17";"29,17";"74,33";"4,33";"60,33";"7,0";"3,33";"null";"null";"1,33";"null";"null";"13,0";"null";"null";"9268,28";"102,98";"1013,91";"430,57";"36,58";"113,77";"6,83";"544,34";"43,42";"89,65";"5,23";"72,77";"8,44";"4,02";"1,61";"15,68";"8318,83";"138,65";"1159,7";"515,42";"43,71";"140,78";"6,81";"656,2";"50,52";"86,85";"5,68";"63,01";"7,95";"1939,33";"123,39";"175,33";"55,0";"6,33";"21,33";"1,0";"76,33";"7,33";"16,67";"1,33";"12,67";"1,67";"0,67";"0,0";"2,67";"2945,67";"150,93";"505,67";"247,67";"19,33";"61,33";"3,0";"309,0";"22,33";"34,33";"2,0";"24,33";"3,0";"1,33";"0,67";"8,67";"3701,8";"123,39";"334,68";"104,98";"12,09";"40,72";"1,91";"145,71";"14,0";"31,81";"2,55";"24,18";"3,18";"1,27";"0,0";"5,09";"4527,92";"150,93";"777,28";"380,7";"29,72";"94,28";"4,61";"474,98";"34,33";"52,78";"3,07";"37,4";"4,61";"2,05";"1,02";"13,32";"1,14";"3,41";"19,3"
"Christos Donis";"C. Donis";"1904";"1994-10-09";"RKS Radomiak Radom";"1846";"POL - Ekstraklasa";"43";"2025/2026";"129";"Midfield";"71,82";"35,03";"18,26";"16,77";"17";"0";"7777,71";"108,3";"1068,41";"303,24";"25,88";"62,41";"3,06";"365,65";"28,94";"27,11";"28,76";"69,82";"1,82";"59,18";"6,82";"1,06";"0,73";"0,87";"0,24";"1,77";"null";"23,65";"2,09";"2,93";"9747,08";"108,3";"1338,94";"380,02";"32,44";"78,21";"3,83";"458,23";"36,27";"87,5";"2,29";"74,16";"8,55";"1,33";"0,29";"29,63";"9017,18";"150,29";"1663,44";"489,83";"39,49";"101,05";"3,53";"590,88";"43,02";"81,81";"1,31";"60,55";"7,05";"2596,59";"142,21";"398,29";"67,18";"6,35";"16,18";"0,35";"83,35";"6,71";"20,12";"0,29";"15,06";"1,53";"0,06";"0,0";"7,18";"2668,29";"159,08";"572,94";"218,82";"16,71";"42,82";"1,71";"261,65";"18,41";"27,65";"0,47";"20,29";"2,59";"0,35";"0,0";"14,0";"4266,3";"142,21";"654,41";"110,37";"10,44";"26,58";"0,58";"136,95";"11,02";"33,05";"0,48";"24,74";"2,51";"0,1";"0,0";"11,79";"4772,33";"159,08";"1024,72";"391,37";"29,88";"76,59";"3,05";"467,96";"32,93";"49,45";"0,84";"36,3";"4,63";"0,63";"0,0";"25,04";"0,0";"0,71";"36,27"
"Cristian Manea";"C. Manea";"2049";"1997-08-09";"FC Rapid Bucureşti";"2426";"ROU - Liga 1";"104";"2025/2026";"129";"Full Back";"88,48";"46,87";"24,5";"22,37";"15";"2";"9981,33";"112,81";"1474,87";"607,4";"51,53";"179,33";"9,27";"786,73";"60,8";"28,39";"29,52";"110,0";"6,33";"93,93";"15,2";"4,2";"0,74";"0,81";"1,2";"1,57";"null";"30,33";"1,94";"2,78";"10153,06";"112,81";"1500,24";"617,85";"52,42";"182,42";"9,43";"800,27";"61,85";"111,89";"6,44";"95,55";"15,46";"4,27";"1,22";"30,86";"8675,11";"144,59";"1591,62";"709,26";"57,53";"216,53";"9,9";"925,8";"67,43";"96,19";"5,21";"69,73";"10,16";"3501,87";"142,95";"587,33";"336,6";"26,67";"121,93";"5,53";"458,53";"32,2";"35,47";"2,07";"26,67";"4,4";"1,2";"0,53";"11,27";"3274,2";"146,37";"655,87";"217,4";"18,27";"47,2";"2,2";"264,6";"20,47";"39,67";"2,0";"27,8";"3,53";"1,2";"0,13";"15,87";"4288,58";"142,95";"719,28";"412,22";"32,66";"149,33";"6,78";"561,55";"39,43";"43,43";"2,53";"32,66";"5,39";"1,47";"0,65";"13,8";"4391,19";"146,37";"879,61";"291,57";"24,5";"63,3";"2,95";"354,87";"27,45";"53,2";"2,68";"37,28";"4,74";"1,61";"0,18";"21,28";"0,85";"3,07";"34,74"
"Damian Dąbrowski";"D. Dąbrowski";"2115";"1992-08-27";"Zagłębie Lubin";"204";"POL - Ekstraklasa";"43";"2025/2026";"129";"Midfield";"88,83";"42,94";"17,75";"25,19";"21";"0";"10335,81";"116,35";"1679,86";"437,57";"35,19";"77,43";"3,9";"515,0";"39,1";"26,73";"28,46";"103,38";"2,62";"89,48";"8,95";"1,76";"0,8";"0,86";"0,52";"1,63";"null";"34,9";"1,88";"2,61";"10471,65";"116,35";"1701,93";"443,32";"35,65";"78,45";"3,96";"521,77";"39,61";"104,74";"2,65";"90,65";"9,07";"1,79";"0,53";"35,36";"9776,13";"162,94";"2099,43";"558,14";"45,18";"100,4";"3,93";"658,54";"49,1";"100,0";"2,2";"76,51";"7,39";"2799,43";"157,72";"579,57";"118,43";"9,38";"16,29";"0,67";"134,71";"10,05";"25,86";"0,81";"18,67";"1,95";"0,33";"0,14";"7,86";"4197,62";"166,61";"923,05";"281,05";"22,95";"55,57";"2,14";"336,62";"25,1";"45,71";"0,76";"36,1";"3,33";"0,33";"0,05";"23,24";"4731,64";"157,72";"979,6";"200,17";"15,86";"27,53";"1,13";"227,7";"16,98";"43,7";"1,37";"31,55";"3,3";"0,56";"0,24";"13,28";"4998,27";"166,61";"1099,11";"334,65";"27,33";"66,17";"2,55";"400,83";"29,88";"54,43";"0,91";"42,98";"3,97";"0,4";"0,06";"27,67";"0,27";"0,93";"43,45"
"Damian Jakubik";"D. Jakubik";"2119";"1990-03-25";"MKP Pogoń Siedlce";"3602";"POL - I liga";"407";"2025/2026";"129";"Full Back";"94,9";"48,19";"20,33";"27,86";"23";"2";"10380,74";"109,38";"1376,65";"604,22";"57,87";"222,35";"11,78";"826,57";"69,65";"29,43";"30,72";"107,74";"7,61";"88,48";"17,91";"5,0";"0,63";"0,65";"1,35";"1,29";"1,3";"43,48";"1,81";"2,56";"9844,45";"109,38";"1305,53";"573,0";"54,88";"210,86";"11,17";"783,86";"66,05";"102,17";"7,22";"83,91";"16,99";"4,74";"1,28";"41,23";"8683,74";"144,73";"1517,2";"692,88";"64,42";"259,63";"12,88";"952,51";"77,31";"95,28";"6,55";"68,81";"11,69";"2952,13";"145,21";"533,91";"262,04";"23,65";"106,17";"5,3";"368,22";"28,96";"30,39";"2,35";"21,52";"4,48";"1,74";"0,57";"13,09";"4022,13";"144,38";"684,61";"294,43";"28,09";"102,35";"5,04";"396,78";"33,13";"46,13";"2,91";"33,74";"4,91";"1,87";"0,35";"27,3";"4356,38";"145,21";"787,88";"386,69";"34,9";"156,68";"7,83";"543,37";"42,73";"44,85";"3,46";"31,76";"6,61";"2,57";"0,83";"19,31";"4331,28";"144,38";"737,23";"317,07";"30,25";"110,21";"5,43";"427,28";"35,68";"49,68";"3,14";"36,33";"5,29";"2,01";"0,37";"29,4";"1,14";"4,49";"50,29"
"Damian Szymański";"D. Szymański";"2124";"1995-06-16";"Legia Warszawa";"191";"POL - Ekstraklasa";"43";"2025/2026";"129";"Midfield";"90,2";"46,65";"24,88";"21,77";"18";"0";"10642,28";"117,98";"1841,33";"613,94";"52,56";"131,61";"7,28";"745,56";"59,83";"27,67";"29,5";"118,39";"4,17";"97,83";"16,11";"2,56";"0,72";"0,83";"0,72";"1,49";"1,79";"47,17";"1,97";"2,61";"10618,57";"117,98";"1837,23";"612,58";"52,44";"131,32";"7,26";"743,89";"59,7";"118,13";"4,16";"97,62";"16,08";"2,55";"0,72";"47,06";"9560,82";"159,35";"2124,44";"741,07";"61,31";"157,85";"7,72";"898,91";"69,03";"110,26";"3,64";"79,82";"11,22";"3732,94";"150,05";"737,94";"205,06";"17,67";"41,0";"2,28";"246,06";"19,94";"42,44";"1,44";"30,72";"3,39";"0,83";"0,11";"16,72";"3700,44";"169,98";"913,78";"371,11";"30,0";"81,72";"3,72";"452,83";"33,72";"43,28";"1,39";"31,33";"5,33";"0,78";"0,28";"26,0";"4501,37";"150,05";"889,85";"247,27";"21,3";"49,44";"2,75";"296,71";"24,05";"51,18";"1,74";"37,05";"4,09";"1,0";"0,13";"20,16";"5099,29";"169,98";"1259,2";"511,4";"41,34";"112,61";"5,13";"624,01";"46,47";"59,64";"1,91";"43,18";"7,35";"1,07";"0,38";"35,83";"0,5";"2,07";"54,95"
"Damjan Djoković";"D. Djoković";"2149";"1990-04-18";"FC CFR 1907 Cluj";"443";"ROU - Liga 1";"104";"2025/2026";"129";"Midfield";"80,66";"43,2";"19,77";"23,42";"21";"5";"9068,0";"112,42";"1440,19";"393,57";"33,62";"60,86";"3,48";"454,43";"37,1";"26,37";"28,14";"102,81";"2,95";"84,14";"12,05";"1,24";"0,75";"0,81";"0,14";"1,88";"null";"28,19";"1,99";"2,73";"10118,19";"112,42";"1606,98";"439,15";"37,51";"67,91";"3,88";"507,06";"41,39";"114,72";"3,29";"93,89";"13,44";"1,38";"0,16";"31,46";"8893,88";"148,23";"1799,44";"507,17";"41,8";"79,9";"3,31";"587,07";"45,11";"104,24";"2,51";"76,26";"10,45";"2720,86";"137,6";"453,81";"92,05";"7,57";"11,43";"0,38";"103,48";"7,95";"27,48";"0,76";"21,0";"2,19";"0,0";"0,0";"6,67";"3682,38";"157,21";"841,71";"273,1";"22,52";"46,1";"2,0";"319,19";"24,52";"47,57";"1,05";"33,9";"5,33";"0,52";"0,05";"19,52";"4127,97";"137,6";"688,5";"139,65";"11,49";"17,34";"0,58";"156,99";"12,07";"41,69";"1,16";"31,86";"3,32";"0,0";"0,0";"10,11";"4716,2";"157,21";"1078,02";"349,77";"28,85";"59,04";"2,56";"408,8";"31,41";"60,93";"1,34";"43,42";"6,83";"0,67";"0,06";"25,01";"0,07";"0,73";"36,38"
"Dan Nistor";"D. Nistor";"2153";"1988-05-06";"FC Universitatea Cluj";"3135";"ROU - Liga 1";"104";"2025/2026";"129";"Midfield";"72,15";"38,24";"20,91";"17,33";"18";"3";"8299,33";"115,03";"1245,61";"400,61";"36,83";"96,17";"5,83";"496,78";"42,67";"26,98";"29,3";"83,5";"2,94";"71,17";"10,61";"1,67";"0,72";"0,89";"0,44";"1,48";"null";"22,78";"2,03";"2,75";"10353,0";"115,03";"1553,84";"499,74";"45,95";"119,96";"7,28";"619,71";"53,22";"104,16";"3,67";"88,78";"13,24";"2,08";"0,55";"28,41";"9097,68";"151,63";"1748,79";"588,94";"51,35";"141,4";"7,15";"730,34";"58,49";"93,36";"2,88";"72,44";"10,11";"2938,94";"140,54";"517,28";"162,11";"14,61";"41,89";"2,11";"204,0";"16,72";"31,22";"1,06";"23,72";"3,0";"0,56";"0,06";"9,0";"2859,0";"165,01";"597,22";"213,22";"18,11";"48,22";"2,44";"261,44";"20,56";"28,28";"0,78";"22,44";"3,44";"0,5";"0,11";"12,0";"4216,15";"140,54";"742,08";"232,56";"20,96";"60,09";"3,03";"292,65";"23,99";"44,79";"1,51";"34,03";"4,3";"0,8";"0,08";"12,91";"4950,38";"165,01";"1034,1";"369,2";"31,36";"83,5";"4,23";"452,69";"35,59";"48,96";"1,35";"38,86";"5,96";"0,87";"0,19";"20,78";"0,26";"1,66";"32,95"
"Denis Alibec";"D. Alibec";"2609";"1991-01-05";"Steaua Bucarest";"329";"ROU - Liga 1";"104";"2025/2026";"129";"Center Forward";"40,75";"20,62";"13,03";"7,59";"4";"0";"3862,75";"94,78";"415,75";"177,25";"20,75";"72,75";"4,75";"250,0";"25,5";"29,35";"29,35";"40,75";"3,5";"36,5";"6,0";"2,75";"0,87";"0,87";"0,75";"null";"null";"15,75";"2,31";"null";"8530,35";"94,78";"918,13";"391,43";"45,82";"160,66";"10,49";"552,09";"56,31";"89,99";"7,73";"80,61";"13,25";"6,07";"1,66";"34,78";"7477,15";"124,62";"1057,67";"466,28";"50,19";"175,31";"9,46";"641,58";"59,65";"80,02";"7,27";"61,83";"10,91";"1590,5";"122,07";"229,0";"100,0";"12,25";"46,25";"2,25";"146,25";"14,5";"19,25";"1,75";"14,0";"2,5";"1,0";"0,5";"9,5";"979,25";"128,99";"134,5";"60,25";"5,0";"14,0";"1,0";"74,25";"6,0";"8,25";"0,75";"7,25";"1,25";"0,5";"0,0";"4,25";"3662,17";"122,07";"527,28";"230,25";"28,21";"106,49";"5,18";"336,74";"33,39";"44,32";"4,03";"32,24";"5,76";"2,3";"1,15";"21,87";"3869,7";"128,99";"531,5";"238,09";"19,76";"55,32";"3,95";"293,41";"23,71";"32,6";"2,96";"28,65";"4,94";"1,98";"0,0";"16,79";"1,45";"4,36";"40,01"
"Denis Alibec";"D. Alibec";"2609";"1991-01-05";"FC Farul Constanţa";"2984";"ROU - Liga 1";"104";"2025/2026";"129";"Center Forward";"80,52";"44,84";"22,88";"21,96";"8";"1";"7983,5";"99,15";"917,62";"388,62";"40,88";"126,62";"7,5";"515,25";"48,38";"28,65";"29,42";"82,5";"6,5";"68,88";"13,75";"5,38";"0,75";"0,8";"1,38";"1,39";"null";"23,62";"1,92";"null";"8923,57";"99,15";"1025,68";"434,39";"45,69";"141,54";"8,38";"575,92";"54,07";"92,21";"7,27";"76,99";"15,37";"6,01";"1,54";"26,41";"7333,46";"122,22";"1064,7";"471,3";"47,33";"152,7";"7,53";"624,0";"54,86";"79,61";"5,18";"60,88";"11,04";"2940,0";"128,49";"471,25";"203,5";"20,75";"78,88";"3,88";"282,38";"24,62";"37,12";"2,25";"25,12";"4,5";"1,88";"0,62";"13,12";"2541,0";"115,7";"324,5";"148,75";"14,62";"35,25";"1,75";"184,0";"16,38";"22,38";"1,62";"20,38";"3,75";"1,12";"0,25";"8,38";"3854,68";"128,49";"617,86";"266,81";"27,21";"103,41";"5,08";"370,23";"32,29";"48,68";"2,95";"32,94";"5,9";"2,46";"0,82";"17,21";"3470,92";"115,7";"443,26";"203,19";"19,98";"48,15";"2,39";"251,34";"22,37";"30,56";"2,22";"27,83";"5,12";"1,54";"0,34";"11,44";"1,17";"4,01";"28,77"
"Hillel El Arbi Soudani";"H. Soudani";"2990";"1987-11-25";"NK Maribor";"544";"SVN - 1. SNL";"235";"2025/2026";"129";"Midfield";"39,01";"18,71";"11,58";"7,13";"3";"0";"4083,67";"104,69";"633,67";"281,33";"26,33";"91,0";"4,67";"372,33";"31,0";"27,77";"27,77";"42,67";"3,0";"36,67";"6,67";"1,33";"null";"null";"0,0";"null";"null";"17,0";"2,79";"null";"9422,5";"104,69";"1462,1";"649,14";"60,76";"209,97";"10,77";"859,11";"71,53";"98,45";"6,92";"84,6";"15,38";"3,08";"0,0";"39,23";"8612,0";"143,53";"1800,0";"789,9";"74,82";"241,57";"12,83";"1031,47";"87,65";"81,24";"5,34";"64,13";"10,69";"1651,33";"142,63";"355,0";"144,67";"15,33";"37,33";"3,0";"182,0";"18,33";"16,67";"1,0";"13,0";"1,33";"0,33";"0,0";"8,33";"1034,33";"145,0";"206,33";"101,67";"8,0";"38,0";"1,0";"139,67";"9,0";"8,67";"0,67";"7,0";"2,0";"0,0";"0,0";"7,0";"4278,89";"142,63";"919,87";"374,86";"39,73";"96,74";"7,77";"471,59";"47,5";"43,19";"2,59";"33,69";"3,45";"0,86";"0,0";"21,59";"4350,0";"145,0";"867,76";"427,57";"33,64";"159,81";"4,21";"587,38";"37,85";"36,45";"2,8";"29,44";"8,41";"0,0";"0,0";"29,44";"0,0";"1,07";"49,17"
"Hillel El Arbi Soudani";"H. Soudani";"2990";"1987-11-25";"NK Maribor";"544";"SVN - 1. SNL";"235";"2025/2026";"129";"Wide Attacker";"72,8";"37,72";"19,64";"18,08";"12";"0";"7797,75";"107,12";"1110,75";"460,0";"44,5";"146,92";"8,33";"606,92";"52,83";"28,66";"30,5";"81,58";"6,08";"65,75";"16,92";"4,33";"0,71";"0,85";"0,83";"1,56";"1,93";"31,08";"2,19";"2,9";"9640,63";"107,12";"1373,26";"568,71";"55,02";"181,64";"10,3";"750,35";"65,32";"100,86";"7,52";"81,29";"20,91";"5,36";"1,03";"38,43";"8372,3";"139,54";"1573,0";"681,06";"63,49";"215,66";"10,87";"896,72";"74,36";"91,73";"6,5";"61,9";"14,32";"2664,0";"135,65";"497,25";"248,17";"22,08";"72,75";"4,17";"320,92";"26,25";"31,42";"2,33";"18,83";"4,42";"1,17";"0,25";"16,5";"2599,5";"143,76";"491,67";"180,0";"17,83";"62,83";"2,67";"242,83";"20,5";"26,25";"1,75";"20,08";"4,58";"1,25";"0,42";"11,92";"4069,48";"135,65";"759,59";"379,09";"33,73";"111,13";"6,36";"490,23";"40,1";"47,99";"3,56";"28,77";"6,75";"1,78";"0,38";"25,21";"4312,87";"143,76";"815,73";"298,64";"29,59";"104,25";"4,42";"402,89";"34,01";"43,55";"2,9";"33,32";"7,6";"2,07";"0,69";"19,77";"1,06";"3,84";"45,2"
"Filip Helander";"F. Helander";"3438";"1993-04-22";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2026/2026";"130";"Central Defender";"101,39";"55,66";"27,61";"28,04";"6";"1";"10929,67";"107,8";"1339,0";"395,0";"40,17";"113,67";"6,5";"508,67";"46,67";"28,4";"28,7";"112,83";"5,67";"87,83";"8,0";"3,17";"0,9";"null";"1,5";"1,62";"null";"19,17";"2,29";"3,14";"9701,68";"107,8";"1188,56";"350,62";"35,65";"100,9";"5,77";"451,52";"41,42";"100,16";"5,03";"77,96";"7,1";"2,81";"1,33";"17,01";"8449,83";"140,83";"1269,59";"376,06";"38,45";"113,91";"6,29";"489,98";"44,74";"86,96";"3,95";"66,3";"5,03";"3851,33";"139,47";"558,67";"97,83";"11,17";"25,83";"1,67";"123,67";"12,83";"31,83";"1,67";"26,0";"1,5";"0,83";"0,33";"5,17";"3986,67";"142,17";"619,0";"251,0";"24,5";"79,83";"4,17";"330,83";"28,67";"48,83";"2,0";"35,5";"3,17";"0,83";"0,5";"11,5";"4184,13";"139,47";"606,94";"106,29";"12,13";"28,07";"1,81";"134,35";"13,94";"34,58";"1,81";"28,25";"1,63";"0,91";"0,36";"5,61";"4265,08";"142,17";"662,23";"268,53";"26,21";"85,41";"4,46";"353,94";"30,67";"52,24";"2,14";"37,98";"3,39";"0,89";"0,53";"12,3";"0,9";"1,8";"17,97"
