"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Borja López Menéndez";"Borja López";"1400";"1994-02-02";"AC Bellinzona";"291";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"92,02";"51,48";"22,75";"28,73";"22";"1";"9907,32";"107,66";"1208,05";"427,23";"37,45";"110,5";"6,45";"537,73";"43,91";"28,32";"29,48";"99,59";"4,36";"78,55";"10,14";"2,59";"0,68";"0,79";"0,55";"1,72";"1,84";"25,18";"1,99";"2,94";"9689,39";"107,66";"1181,47";"417,83";"36,63";"108,07";"6,31";"525,9";"42,94";"97,4";"4,27";"76,82";"9,91";"2,53";"0,53";"24,63";"8250,87";"137,51";"1223,94";"449,92";"39,15";"116,49";"5,83";"566,41";"44,98";"80,58";"3,5";"59,12";"6,67";"2930,91";"128,83";"377,64";"96,68";"9,0";"19,14";"0,77";"115,82";"9,77";"22,77";"0,95";"18,55";"1,91";"0,27";"0,0";"4,41";"4148,59";"144,39";"672,55";"289,36";"24,59";"80,82";"4,23";"370,18";"28,82";"46,36";"2,05";"32,18";"3,82";"1,36";"0,32";"18,32";"3864,81";"128,83";"497,97";"127,49";"11,87";"25,23";"1,02";"152,72";"12,89";"30,03";"1,26";"24,45";"2,52";"0,36";"0,0";"5,81";"4331,82";"144,39";"702,25";"302,14";"25,68";"84,39";"4,41";"386,53";"30,09";"48,41";"2,14";"33,6";"3,99";"1,42";"0,33";"19,13";"0,37";"1,91";"26,49"
"Borja López Menéndez";"Borja López";"1400";"1994-02-02";"AC Bellinzona";"291";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"85,31";"49,31";"21,07";"28,24";"3";"0";"9565,0";"112,13";"1329,0";"580,67";"48,67";"145,67";"7,33";"726,33";"56,0";"27,43";"27,43";"94,67";"5,67";"80,33";"13,0";"3,33";"null";"null";"1,33";"null";"null";"27,67";"1,97";"null";"10091,37";"112,13";"1402,14";"612,62";"51,34";"153,68";"7,74";"766,3";"59,08";"99,88";"5,98";"84,75";"13,72";"3,52";"1,41";"29,19";"8455,3";"140,92";"1472,28";"657,46";"53,94";"163,45";"6,89";"820,91";"60,84";"82,74";"3,24";"65,3";"8,11";"2963,67";"140,68";"466,0";"167,0";"12,33";"46,0";"1,67";"213,0";"14,0";"25,33";"0,33";"19,67";"2,67";"0,0";"0,0";"6,67";"3985,33";"141,1";"744,0";"373,33";"32,0";"88,33";"4,0";"461,67";"36,0";"42,67";"2,33";"34,0";"4,0";"1,67";"0,33";"19,67";"4220,41";"140,68";"663,61";"237,82";"17,56";"65,51";"2,37";"303,32";"19,94";"36,08";"0,47";"28,01";"3,8";"0,0";"0,0";"9,49";"4233,04";"141,1";"790,24";"396,54";"33,99";"93,82";"4,25";"490,36";"38,24";"45,32";"2,48";"36,11";"4,25";"1,77";"0,35";"20,89";"0,41";"2,03";"32,04"
"Cédric Hountondji";"C. Hountondji";"1696";"1994-01-19";"Bandirmaspor";"1821";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"75,32";"37,56";"17,95";"19,62";"10";"0";"7058,8";"93,72";"745,3";"262,5";"25,3";"78,2";"4,2";"340,7";"29,5";"29,19";"29,92";"75,3";"4,2";"60,8";"8,0";"3,1";"0,66";"0,72";"1,4";"1,44";"1,44";"12,7";"2,21";"2,97";"8434,57";"93,72";"890,56";"313,66";"30,23";"93,44";"5,02";"407,1";"35,25";"89,98";"5,02";"72,65";"9,56";"3,7";"1,67";"15,18";"7402,23";"123,37";"951,71";"357,81";"35,3";"105,11";"5,43";"462,92";"40,73";"80,83";"4,79";"62,14";"6,23";"2094,9";"116,74";"243,3";"73,1";"7,7";"19,3";"0,9";"92,4";"8,6";"19,5";"1,1";"16,3";"1,5";"0,3";"0,1";"2,7";"2539,1";"129,44";"352,5";"150,9";"14,4";"46,5";"2,5";"197,4";"16,9";"31,1";"1,9";"22,6";"2,4";"1,2";"0,6";"8,0";"3502,2";"116,74";"406,74";"122,21";"12,87";"32,27";"1,5";"154,47";"14,38";"32,6";"1,84";"27,25";"2,51";"0,5";"0,17";"4,51";"3883,08";"129,44";"539,08";"230,77";"22,02";"71,11";"3,82";"301,89";"25,85";"47,56";"2,91";"34,56";"3,67";"1,84";"0,92";"12,23";"1,12";"2,4";"17,09"
"Danijel Aleksić";"D. Aleksić";"2278";"1991-04-30";"Çorum FK";"3155";"TUR - 1. Lig";"120";"2025/2026";"129";"Midfield";"63,25";"33,49";"20,92";"12,57";"10";"0";"7339,4";"116,03";"1162,6";"422,2";"38,0";"112,7";"5,9";"534,9";"43,9";"28,06";"29,34";"75,1";"2,8";"63,5";"14,2";"1,8";"0,75";"0,9";"0,5";"1,45";"null";"21,6";"2,08";"2,91";"10443,14";"116,03";"1654,25";"600,74";"54,07";"160,36";"8,4";"761,1";"62,46";"106,86";"3,98";"90,35";"20,21";"2,56";"0,71";"30,73";"9111,44";"151,86";"1851,6";"701,4";"61,09";"183,82";"8,24";"885,22";"69,33";"97,82";"3,22";"72,02";"13,44";"3118,7";"149,05";"596,3";"262,5";"22,9";"83,1";"3,4";"345,6";"26,3";"34,3";"1,1";"24,5";"4,6";"0,6";"0,2";"12,4";"1967,0";"156,53";"437,2";"129,0";"11,2";"19,5";"1,2";"148,5";"12,4";"20,3";"0,7";"15,7";"2,9";"0,4";"0,0";"7,3";"4471,61";"149,05";"854,98";"376,37";"32,83";"119,15";"4,87";"495,52";"37,71";"49,18";"1,58";"35,13";"6,6";"0,86";"0,29";"17,78";"4695,76";"156,53";"1043,71";"307,96";"26,74";"46,55";"2,86";"354,51";"29,6";"48,46";"1,67";"37,48";"6,92";"0,95";"0,0";"17,43";"0,36";"1,79";"35,29"
"Danijel Aleksić";"D. Aleksić";"2278";"1991-04-30";"Çorum FK";"3155";"TUR - 1. Lig";"120";"2025/2026";"129";"Wide Attacker";"47,14";"21,85";"14,59";"7,26";"3";"0";"5313,0";"112,71";"874,33";"342,33";"32,67";"93,0";"7,0";"435,33";"39,67";"28,3";"28,3";"60,0";"2,33";"48,0";"11,0";"0,67";"null";"null";"0,0";"null";"null";"17,0";"2,44";"null";"10143,85";"112,71";"1669,32";"653,6";"62,37";"177,56";"13,36";"831,16";"75,73";"114,56";"4,45";"91,64";"21,0";"1,27";"0,0";"32,46";"9459,95";"157,67";"2051,26";"857,67";"80,55";"220,59";"14,65";"1078,26";"95,19";"112,59";"3,66";"80,55";"13,73";"2260,33";"154,88";"465,67";"208,33";"17,67";"41,67";"3,33";"250,0";"21,0";"28,0";"0,67";"21,0";"2,67";"0,33";"0,0";"10,0";"1184,67";"163,28";"281,33";"104,0";"11,67";"38,67";"2,0";"142,67";"13,67";"13,0";"0,67";"8,33";"2,33";"0,0";"0,0";"5,33";"4646,29";"154,88";"957,21";"428,25";"36,32";"85,65";"6,85";"513,89";"43,17";"57,56";"1,37";"43,17";"5,48";"0,69";"0,0";"20,56";"4898,32";"163,28";"1163,25";"430,02";"48,24";"159,88";"8,27";"589,89";"56,51";"53,75";"2,76";"34,46";"9,65";"0,0";"0,0";"22,05";"0,0";"0,92";"42,11"
"Dieumerci Ndongala";"D. Ndongala";"2740";"1991-06-14";"Bandirmaspor";"1821";"TUR - 1. Lig";"120";"2025/2026";"129";"Center Forward";"76,65";"38,57";"20,61";"17,96";"4";"0";"7443,0";"97,11";"857,25";"359,75";"39,5";"126,75";"8,75";"486,5";"48,25";"29,93";"29,93";"80,25";"5,75";"66,25";"15,75";"5,0";"0,69";"null";"1,0";"null";"null";"24,25";"2,39";"null";"8739,81";"97,11";"1006,61";"422,43";"46,38";"148,83";"10,27";"571,26";"56,66";"94,23";"6,75";"77,79";"18,49";"5,87";"1,17";"28,48";"7642,56";"127,38";"1155,8";"498,56";"54,06";"176,56";"10,5";"675,12";"64,56";"88,28";"6,22";"66,11";"14,0";"2702,0";"131,09";"418,5";"207,25";"22,25";"89,25";"4,75";"296,5";"27,0";"34,75";"2,5";"24,25";"5,5";"2,0";"0,75";"11,75";"2211,0";"123,12";"324,5";"113,25";"12,5";"24,25";"2,0";"137,5";"14,5";"22,0";"1,5";"18,25";"3,5";"1,0";"0,0";"10,0";"3932,57";"131,09";"609,1";"301,64";"32,38";"129,9";"6,91";"431,53";"39,3";"50,58";"3,64";"35,29";"8,0";"2,91";"1,09";"17,1";"3693,55";"123,12";"542,09";"189,19";"20,88";"40,51";"3,34";"229,7";"24,22";"36,75";"2,51";"30,49";"5,85";"1,67";"0,0";"16,71";"1,17";"4,67";"33,83"
"Dieumerci Ndongala";"D. Ndongala";"2740";"1991-06-14";"Bandirmaspor";"1821";"TUR - 1. Lig";"120";"2025/2026";"129";"Wide Attacker";"72,23";"36,25";"17,31";"18,94";"21";"0";"7171,38";"99,29";"854,29";"366,71";"37,81";"133,05";"7,38";"499,76";"45,19";"29,14";"31,96";"76,67";"5,43";"63,95";"13,57";"3,76";"0,68";"0,68";"1,33";"1,27";"1,45";"23,24";"1,89";"2,92";"8936,25";"99,29";"1064,52";"456,96";"47,11";"165,79";"9,2";"622,75";"56,31";"95,53";"6,76";"79,69";"16,91";"4,69";"1,66";"28,96";"7879,58";"131,33";"1256,86";"549,06";"55,41";"192,71";"9,22";"741,77";"64,63";"90,64";"6,46";"64,32";"12,22";"2288,38";"132,19";"381,81";"191,9";"19,62";"77,48";"3,76";"269,38";"23,38";"29,95";"2,24";"18,95";"3,57";"1,33";"0,48";"12,48";"2472,1";"130,54";"377,52";"139,81";"13,86";"38,95";"1,81";"178,76";"15,67";"24,81";"1,67";"19,9";"3,81";"0,81";"0,14";"8,76";"3965,56";"132,19";"661,64";"332,55";"34,0";"134,26";"6,52";"466,81";"40,52";"51,9";"3,88";"32,84";"6,19";"2,31";"0,83";"21,62";"3916,23";"130,54";"598,06";"221,48";"21,95";"61,71";"2,87";"283,19";"24,82";"39,3";"2,64";"31,53";"6,03";"1,28";"0,23";"13,88";"1,02";"3,55";"35,15"
"Dimitri Kévin Cavaré";"D. Cavaré";"2745";"1995-02-05";"Esenler Erokspor";"3729";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"95,28";"49,73";"28,14";"21,59";"19";"1";"8463,47";"88,83";"837,58";"283,47";"31,0";"107,68";"6,26";"391,16";"37,26";"30,43";"32,7";"95,42";"5,16";"73,32";"10,68";"3,79";"0,59";"0,63";"1,47";"1,1";"1,28";"17,05";"1,88";"2,8";"7994,48";"88,83";"791,17";"267,77";"29,28";"101,72";"5,92";"369,48";"35,2";"90,13";"4,87";"69,25";"10,09";"3,58";"1,39";"16,11";"6888,13";"114,8";"850,26";"292,25";"32,32";"116,34";"5,72";"408,59";"38,04";"80,97";"4,89";"58,42";"6,22";"2964,42";"105,34";"297,95";"77,0";"8,32";"23,42";"1,26";"100,42";"9,58";"29,89";"1,89";"24,68";"2,16";"0,84";"0,32";"4,53";"2744,37";"127,14";"406,74";"165,21";"18,47";"73,0";"3,47";"238,21";"21,95";"37,21";"2,16";"23,74";"3,0";"1,68";"0,74";"10,89";"3160,23";"105,34";"317,63";"82,09";"8,87";"24,97";"1,35";"107,05";"10,21";"31,87";"2,02";"26,31";"2,3";"0,9";"0,34";"4,83";"3814,1";"127,14";"565,28";"229,61";"25,67";"101,45";"4,83";"331,06";"30,5";"51,71";"3,0";"32,99";"4,17";"2,34";"1,02";"15,14";"1,27";"3,05";"18,61"
"Dragan Mihajlović";"D. Mihajlović";"2866";"1991-08-22";"AC Bellinzona";"291";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"81,36";"46,1";"21,21";"24,89";"11";"0";"9300,73";"114,31";"1378,82";"556,18";"45,18";"115,91";"6,82";"672,09";"52,0";"27,15";"28,04";"98,27";"5,27";"81,82";"13,82";"3,45";"0,72";"0,84";"1,0";"1,62";"null";"33,09";"2,02";"2,85";"10287,96";"114,31";"1525,17";"615,22";"49,98";"128,21";"7,54";"743,43";"57,52";"108,7";"5,83";"90,5";"15,28";"3,82";"1,11";"36,6";"8681,53";"144,69";"1618,43";"682,37";"53,36";"131,69";"8,05";"814,07";"61,41";"94,66";"4,73";"68,27";"11,0";"3037,64";"143,23";"562,64";"231,18";"16,73";"38,82";"2,64";"270,0";"19,36";"30,55";"1,64";"22,73";"3,36";"1,36";"0,36";"11,09";"3632,45";"145,93";"680,82";"293,09";"24,27";"62,36";"3,55";"355,45";"27,82";"42,18";"2,0";"29,73";"5,09";"1,09";"0,45";"20,09";"4297,01";"143,23";"795,9";"327,03";"23,66";"54,91";"3,73";"381,94";"27,39";"43,21";"2,31";"32,15";"4,76";"1,93";"0,51";"15,69";"4378,05";"145,93";"820,56";"353,25";"29,25";"75,16";"4,27";"428,41";"33,53";"50,84";"2,41";"35,83";"6,14";"1,31";"0,55";"24,21";"1,06";"3,19";"40,59"
"Dragan Mihajlović";"D. Mihajlović";"2866";"1991-08-22";"AC Bellinzona";"291";"SUI - Challenge League";"122";"2025/2026";"129";"Midfield";"91,58";"49,37";"22,67";"26,7";"3";"0";"10688,0";"116,71";"1893,0";"554,0";"40,33";"63,67";"2,33";"617,67";"42,67";"26,13";"26,13";"104,33";"2,33";"89,33";"7,33";"0,0";"null";"null";"0,0";"null";"null";"31,67";"2,39";"null";"10503,86";"116,71";"1860,39";"544,46";"39,64";"62,57";"2,29";"607,02";"41,93";"102,54";"2,29";"87,79";"7,21";"0,0";"0,0";"31,12";"9394,6";"156,58";"2103,04";"641,32";"44,56";"74,95";"1,62";"716,27";"46,19";"95,21";"1,22";"69,68";"5,27";"3437,67";"151,66";"755,0";"170,67";"12,33";"10,33";"0,33";"181,0";"12,67";"33,33";"0,67";"21,67";"2,0";"0,0";"0,0";"9,67";"4292,0";"160,75";"975,33";"357,0";"24,33";"51,33";"1,0";"408,33";"25,33";"45,0";"0,33";"35,67";"2,33";"0,0";"0,0";"20,33";"4549,85";"151,66";"999,26";"225,88";"16,32";"13,68";"0,44";"239,56";"16,76";"44,12";"0,88";"28,68";"2,65";"0,0";"0,0";"12,79";"4822,47";"160,75";"1095,88";"401,12";"27,34";"57,68";"1,12";"458,8";"28,46";"50,56";"0,37";"40,07";"2,62";"0,0";"0,0";"22,85";"0,0";"0,0";"36,46"
"Florian Kamberi";"F. Kamberi";"3500";"1995-03-08";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Center Forward";"84,06";"51,89";"25,0";"26,89";"24";"0";"9176,88";"109,17";"1189,21";"558,96";"58,62";"222,88";"13,67";"781,83";"72,29";"29,82";"32,08";"99,58";"8,46";"82,25";"17,71";"6,42";"0,62";"0,66";"2,17";"1,22";"1,25";"34,46";"1,88";"2,77";"9825,22";"109,17";"1273,23";"598,45";"62,77";"238,62";"14,63";"837,07";"77,4";"106,62";"9,06";"88,06";"18,96";"6,87";"2,32";"36,89";"8090,93";"134,85";"1247,31";"609,71";"62,3";"236,51";"13,83";"846,22";"76,12";"88,41";"6,36";"64,51";"12,33";"3441,29";"137,67";"549,58";"307,0";"31,83";"145,33";"8,25";"452,33";"40,08";"42,0";"3,54";"26,46";"4,88";"2,88";"1,29";"17,25";"3555,96";"132,23";"529,12";"220,29";"22,04";"59,21";"3,71";"279,5";"25,75";"34,46";"1,96";"29,33";"5,79";"1,08";"0,17";"15,0";"4130,01";"137,67";"659,57";"368,44";"38,2";"174,42";"9,9";"542,86";"48,11";"50,41";"4,25";"31,75";"5,85";"3,45";"1,55";"20,7";"3966,88";"132,23";"590,27";"245,75";"24,59";"66,05";"4,14";"311,8";"28,73";"38,44";"2,18";"32,72";"6,46";"1,21";"0,19";"16,73";"1,69";"4,58";"37,29"
"Gaël Kakuta";"G. Kakuta";"3717";"1991-06-21";"Sakaryaspor";"2721";"TUR - 1. Lig";"120";"2025/2026";"129";"Center Forward";"91,08";"45,3";"19,85";"25,46";"11";"0";"9287,55";"101,97";"1182,82";"527,18";"52,18";"160,55";"9,55";"687,73";"61,73";"28,57";"29,72";"101,27";"9,36";"81,73";"15,0";"6,91";"0,6";"0,62";"1,91";"1,3";"1,51";"41,27";"1,79";"2,77";"9177,69";"101,97";"1168,83";"520,95";"51,56";"158,65";"9,43";"679,59";"61,0";"100,07";"9,25";"80,76";"14,82";"6,83";"1,89";"40,78";"8139,76";"135,66";"1386,95";"647,78";"63,81";"195,66";"9,99";"843,44";"73,81";"94,76";"7,95";"69,35";"10,84";"2770,09";"139,58";"544,0";"286,45";"27,64";"104,0";"5,09";"390,45";"32,73";"39,82";"3,55";"25,27";"3,64";"2,55";"1,0";"20,18";"3375,64";"132,61";"503,18";"202,64";"20,55";"43,73";"2,45";"246,36";"23,0";"31,73";"2,45";"27,09";"4,55";"1,91";"0,27";"18,36";"4187,49";"139,58";"822,35";"433,03";"41,78";"157,21";"7,7";"590,24";"49,47";"60,19";"5,36";"38,2";"5,5";"3,85";"1,51";"30,51";"3978,19";"132,61";"593,0";"238,81";"24,21";"51,53";"2,89";"290,34";"27,11";"37,39";"2,89";"31,93";"5,36";"2,25";"0,32";"21,64";"1,69";"5,9";"51,05"
"Gaël Kakuta";"G. Kakuta";"3717";"1991-06-21";"Sakaryaspor";"2721";"TUR - 1. Lig";"120";"2025/2026";"129";"Midfield";"81,93";"40,06";"18,78";"21,28";"5";"0";"8522,6";"104,03";"1187,0";"469,6";"43,8";"125,6";"7,2";"595,2";"51,0";"28,28";"28,28";"91,4";"6,8";"79,4";"13,4";"4,2";"0,71";"0,76";"1,0";"1,62";"1,67";"44,0";"2,0";"2,89";"9362,45";"104,03";"1303,97";"515,88";"48,12";"137,98";"7,91";"653,85";"56,03";"100,41";"7,47";"87,22";"14,72";"4,61";"1,1";"48,34";"8457,11";"140,95";"1604,86";"662,85";"59,31";"170,43";"8,69";"833,28";"67,99";"94,65";"6,29";"73,38";"10,48";"2595,6";"138,19";"548,4";"239,6";"21,2";"64,0";"3,2";"303,6";"24,4";"30,8";"2,0";"21,4";"3,4";"1,2";"0,4";"20,8";"3051,4";"143,39";"523,2";"203,0";"18,4";"49,8";"2,6";"252,8";"21,0";"32,4";"2,2";"27,6";"3,6";"1,4";"0,2";"19,6";"4145,59";"138,19";"875,88";"382,68";"33,86";"102,22";"5,11";"484,9";"38,97";"49,19";"3,19";"34,18";"5,43";"1,92";"0,64";"33,22";"4301,79";"143,39";"737,59";"286,18";"25,94";"70,21";"3,67";"356,39";"29,61";"45,68";"3,1";"38,91";"5,08";"1,97";"0,28";"27,63";"0,9";"3,89";"60,5"
"Gaël Kakuta";"G. Kakuta";"3717";"1991-06-21";"Sakaryaspor";"2721";"TUR - 1. Lig";"120";"2025/2026";"129";"Wide Attacker";"76,85";"37,16";"16,69";"20,48";"4";"0";"7913,75";"102,98";"1075,75";"420,5";"39,5";"131,75";"6,75";"552,25";"46,25";"28,3";"28,3";"84,5";"7,25";"66,75";"14,75";"5,25";"0,71";"0,79";"1,25";"null";"null";"36,75";"2,08";"null";"9268,39";"102,98";"1259,89";"492,48";"46,26";"154,3";"7,91";"646,78";"54,17";"98,96";"8,49";"78,18";"17,27";"6,15";"1,46";"43,04";"8358,43";"139,31";"1536,23";"636,93";"58,53";"201,01";"9,69";"837,94";"68,21";"95,66";"7,27";"60,54";"15,34";"2358,0";"141,3";"462,75";"256,0";"21,75";"85,25";"4,5";"341,25";"26,25";"30,75";"2,75";"16,75";"4,5";"1,75";"0,75";"16,5";"2819,0";"137,68";"488,75";"138,5";"14,5";"39,25";"1,5";"177,75";"16,0";"28,5";"1,75";"20,75";"5,0";"1,25";"0,25";"16,5";"4239,1";"141,3";"831,91";"460,22";"39,1";"153,26";"8,09";"613,48";"47,19";"55,28";"4,94";"30,11";"8,09";"3,15";"1,35";"29,66";"4130,4";"137,68";"716,12";"202,93";"21,25";"57,51";"2,2";"260,44";"23,44";"41,76";"2,56";"30,4";"7,33";"1,83";"0,37";"24,18";"1,61";"4,84";"53,28"
"Gianni Bruno";"G. Bruno";"3907";"1991-08-19";"Iğdır Spor Kulubu AS";"3825";"TUR - 1. Lig";"120";"2025/2026";"129";"Center Forward";"86,22";"43,97";"25,49";"18,48";"28";"0";"9057,82";"105,05";"1239,11";"506,39";"48,75";"164,04";"9,18";"670,43";"57,93";"28,62";"30,26";"89,18";"5,36";"74,96";"11,64";"3,46";"0,68";"0,71";"0,89";"1,41";"2,04";"31,32";"1,92";"2,74";"9454,51";"105,05";"1293,37";"528,57";"50,89";"171,22";"9,58";"699,79";"60,47";"93,08";"5,59";"78,25";"12,15";"3,62";"0,93";"32,69";"8312,22";"138,54";"1480,63";"618,95";"58,62";"199,02";"10,38";"817,97";"69,0";"83,09";"5,46";"62,38";"9,11";"3493,43";"137,03";"629,07";"288,71";"27,86";"111,61";"5,32";"400,32";"33,18";"40,57";"2,39";"27,54";"4,04";"1,54";"0,46";"17,0";"2598,32";"140,62";"456,04";"164,89";"15,11";"34,25";"2,29";"199,14";"17,39";"20,32";"1,61";"18,18";"2,64";"0,86";"0,14";"10,82";"4110,88";"137,03";"740,26";"339,74";"32,78";"131,33";"6,26";"471,08";"39,04";"47,74";"2,82";"32,4";"4,75";"1,81";"0,55";"20,0";"4218,52";"140,62";"740,4";"267,71";"24,53";"55,61";"3,71";"323,32";"28,24";"32,99";"2,61";"29,51";"4,29";"1,39";"0,23";"17,57";"0,83";"3,27";"37,96"
"Harun Alpsoy";"H. Alpsoy";"4221";"1997-03-03";"Boluspor";"1822";"TUR - 1. Lig";"120";"2025/2026";"129";"Midfield";"94,52";"53,24";"28,77";"24,47";"5";"0";"10671,6";"112,91";"1353,2";"519,0";"49,8";"127,8";"7,8";"646,8";"57,6";"27,74";"27,74";"113,2";"4,4";"100,0";"16,0";"2,6";"0,74";"null";"0,4";"null";"null";"34,8";"2,15";"2,87";"10161,64";"112,91";"1288,53";"494,2";"47,42";"121,69";"7,43";"615,89";"54,85";"107,79";"4,19";"95,22";"15,24";"2,48";"0,38";"33,14";"8556,34";"142,61";"1396,91";"547,45";"51,61";"136,58";"7,21";"684,03";"58,82";"93,76";"3,38";"74,6";"9,47";"3902,8";"135,64";"566,8";"241,2";"21,6";"52,6";"2,8";"293,8";"24,4";"42,2";"1,6";"33,8";"3,2";"0,6";"0,0";"15,6";"3690,0";"150,8";"672,8";"244,6";"24,2";"68,6";"3,6";"313,2";"27,8";"41,0";"1,4";"32,4";"5,2";"0,8";"0,2";"16,8";"4069,18";"135,64";"590,96";"251,48";"22,52";"54,84";"2,92";"306,33";"25,44";"44,0";"1,67";"35,24";"3,34";"0,63";"0,0";"16,27";"4523,91";"150,8";"824,85";"299,88";"29,67";"84,1";"4,41";"383,98";"34,08";"50,27";"1,72";"39,72";"6,38";"0,98";"0,25";"20,6";"0,23";"1,58";"36,51"
"Jürgen Leonardo Locadia";"J. Locadia";"5638";"1993-11-07";"Miami FC";"2758";"USA - USL Championship";"191";"2026/2026";"130";"Center Forward";"93,49";"50,49";"24,2";"26,29";"6";"0";"8932,5";"95,55";"952,17";"448,33";"46,83";"214,17";"10,0";"662,5";"56,83";"29,72";"30,24";"89,67";"8,17";"74,5";"14,83";"6,0";"0,82";"1,47";"1,83";"1,71";"null";"25,33";"2,4";"3,05";"8599,41";"95,55";"916,66";"431,61";"45,09";"206,18";"9,63";"637,8";"54,71";"86,32";"7,86";"71,72";"14,28";"5,78";"1,76";"24,39";"7330,52";"122,18";"993,63";"490,58";"50,11";"227,56";"10,1";"718,14";"60,21";"77,83";"6,73";"61,0";"9,9";"3112,67";"128,64";"475,33";"299,5";"30,17";"156,33";"7,17";"455,83";"37,33";"40,33";"3,83";"26,83";"4,83";"2,83";"1,17";"15,67";"3056,17";"116,23";"360,83";"113,33";"12,0";"35,17";"1,33";"148,5";"13,33";"25,17";"1,83";"24,5";"3,5";"0,5";"0,17";"6,5";"3859,12";"128,64";"589,32";"371,32";"37,4";"193,82";"8,89";"565,15";"46,29";"50,01";"4,75";"33,27";"5,99";"3,51";"1,45";"19,42";"3486,86";"116,23";"411,68";"129,3";"13,69";"40,12";"1,52";"169,43";"15,21";"28,71";"2,09";"27,95";"3,99";"0,57";"0,19";"7,42";"1,58";"3,96";"26,34"
