"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Marcus Olsson";"M. Olsson";"6845";"1988-05-17";"Halmstads BK";"1735";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"80,94";"46,18";"18,69";"27,49";"13";"0";"8784,15";"108,53";"1080,08";"320,92";"27,15";"51,15";"3,15";"372,08";"30,31";"26,49";"27,96";"95,0";"3,08";"83,23";"8,62";"1,62";"0,76";"null";"0,15";"null";"null";"12,08";"2,3";"2,91";"9767,59";"108,53";"1201,0";"356,85";"30,19";"56,88";"3,51";"413,73";"33,7";"105,64";"3,42";"92,55";"9,58";"1,8";"0,17";"13,43";"8193,52";"136,56";"1200,9";"377,48";"31,18";"59,67";"2,4";"437,14";"33,58";"86,65";"2,1";"71,36";"6,1";"2415,85";"129,24";"304,54";"74,77";"6,31";"11,23";"0,46";"86,0";"6,77";"20,31";"0,38";"17,62";"1,69";"0,15";"0,0";"3,0";"3890,54";"141,53";"619,77";"215,77";"17,69";"34,69";"1,38";"250,46";"19,08";"46,38";"1,23";"37,31";"3,0";"0,62";"0,08";"7,85";"3877,28";"129,24";"488,77";"120,0";"10,12";"18,02";"0,74";"138,02";"10,86";"32,59";"0,62";"28,27";"2,72";"0,25";"0,0";"4,81";"4246,01";"141,53";"676,4";"235,48";"19,31";"37,86";"1,51";"273,35";"20,82";"50,62";"1,34";"40,72";"3,27";"0,67";"0,08";"8,56";"0,1";"1,0";"14,09"
"Niklas Hult";"N. Hult";"8063";"1990-02-13";"IF Elfsborg";"1483";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"92,16";"52,08";"25,05";"27,02";"24";"0";"10746,12";"116,6";"1617,29";"756,04";"71,29";"276,12";"15,67";"1032,17";"86,96";"29,3";"30,92";"126,96";"8,0";"106,21";"22,96";"5,67";"0,69";"0,7";"2,0";"1,19";"1,28";"40,29";"1,85";"2,54";"10494,14";"116,6";"1579,37";"738,31";"69,62";"269,65";"15,3";"1007,96";"84,92";"123,98";"7,81";"103,72";"22,42";"5,53";"1,95";"39,35";"8804,61";"146,74";"1645,46";"804,99";"73,74";"301,15";"16,37";"1106,14";"90,11";"107,01";"6,39";"78,01";"15,12";"3669,54";"146,48";"671,58";"340,83";"32,75";"155,54";"8,29";"496,38";"41,04";"42,46";"3,25";"29,79";"6,71";"2,38";"0,96";"14,33";"3972,12";"146,99";"756,54";"357,83";"31,25";"105,83";"5,92";"463,67";"37,17";"50,42";"2,29";"37,92";"6,42";"1,67";"0,5";"22,5";"4394,3";"146,48";"804,22";"408,15";"39,22";"186,26";"9,93";"594,41";"49,15";"50,84";"3,89";"35,68";"8,03";"2,84";"1,15";"17,16";"4409,73";"146,99";"839,89";"397,26";"34,69";"117,49";"6,57";"514,75";"41,26";"55,97";"2,54";"42,09";"7,12";"1,85";"0,56";"24,98";"1,68";"4,66";"42,44"
"Pontus Jansson";"P. Jansson";"8732";"1991-02-13";"Malmo FF";"426";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"96,19";"53,53";"29,93";"23,6";"17";"0";"10346,47";"107,56";"1385,18";"464,06";"43,06";"136,94";"7,76";"601,0";"50,82";"28,76";"31,16";"108,82";"5,0";"85,71";"9,76";"2,82";"0,71";"0,88";"0,53";"1,57";"1,97";"21,12";"2,05";"2,74";"9680,74";"107,56";"1296,05";"434,2";"40,29";"128,13";"7,27";"562,33";"47,55";"101,82";"4,68";"80,19";"9,14";"2,64";"0,5";"19,76";"8263,43";"137,72";"1328,68";"455,6";"42,33";"135,29";"6,33";"590,89";"48,66";"82,75";"3,36";"61,05";"6,13";"3832,53";"128,03";"534,59";"136,41";"12,53";"31,18";"1,76";"167,59";"14,29";"29,76";"1,06";"24,29";"2,35";"0,53";"0,06";"5,18";"3539,88";"150,02";"650,82";"270,06";"25,24";"89,53";"3,88";"359,59";"29,12";"44,06";"1,94";"30,18";"3,12";"1,06";"0,29";"13,94";"3840,94";"128,03";"535,76";"136,71";"12,56";"31,24";"1,77";"167,96";"14,33";"29,83";"1,06";"24,35";"2,36";"0,53";"0,06";"5,19";"4500,6";"150,02";"827,46";"343,35";"32,08";"113,83";"4,94";"457,18";"37,02";"56,02";"2,47";"38,37";"3,96";"1,35";"0,37";"17,72";"0,4";"1,78";"21,43"
"Simon Gustafson";"S. Gustafson";"9863";"1995-01-11";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"92,05";"53,84";"29,47";"24,37";"20";"1";"11561,35";"125,6";"2051,2";"662,95";"61,45";"177,6";"10,25";"840,55";"71,7";"28,0";"29,26";"136,65";"5,4";"115,35";"17,6";"3,0";"0,63";"0,67";"0,65";"1,34";"1,45";"45,55";"1,74";"2,69";"11303,98";"125,6";"2005,54";"648,19";"60,08";"173,65";"10,02";"821,84";"70,1";"133,61";"5,28";"112,78";"17,21";"2,93";"0,64";"44,54";"9737,93";"162,3";"2126,92";"707,56";"64,08";"189,57";"10,09";"897,13";"74,17";"117,91";"4,18";"86,2";"12,59";"4645,95";"157,67";"968,15";"275,7";"26,55";"81,75";"4,25";"357,45";"30,8";"54,25";"1,85";"39,5";"4,95";"1,15";"0,2";"18,1";"4091,95";"167,9";"940,35";"359,2";"30,95";"88,35";"4,8";"447,55";"35,75";"51,55";"1,9";"37,85";"6,35";"0,95";"0,2";"25,25";"4730,04";"157,67";"985,67";"280,69";"27,03";"83,23";"4,33";"363,92";"31,36";"55,23";"1,88";"40,21";"5,04";"1,17";"0,2";"18,43";"5036,93";"167,9";"1157,51";"442,15";"38,1";"108,75";"5,91";"550,91";"44,01";"63,45";"2,34";"46,59";"7,82";"1,17";"0,25";"31,08";"0,45";"2,34";"48,31"
"Jens Stryger Larsen";"J. Stryger Larsen";"11191";"1991-02-21";"Malmo FF";"426";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"90,47";"52,02";"27,06";"24,96";"5";"0";"9650,8";"106,67";"1207,0";"359,6";"37,8";"133,8";"7,8";"493,4";"45,6";"29,16";"29,16";"103,8";"6,6";"85,2";"10,2";"3,6";"0,75";"0,84";"1,0";"1,42";"null";"24,0";"2,08";"null";"9600,31";"106,67";"1200,69";"357,72";"37,6";"133,1";"7,76";"490,82";"45,36";"103,26";"6,57";"84,75";"10,15";"3,58";"0,99";"23,87";"7988,24";"133,14";"1194,69";"363,32";"38,52";"134,72";"6,69";"498,04";"45,21";"84,89";"4,61";"65,97";"7,38";"3391,8";"125,33";"443,8";"133,8";"13,6";"59,6";"2,8";"193,4";"16,4";"28,4";"1,8";"24,6";"2,2";"0,8";"0,2";"6,0";"3534,0";"141,61";"592,0";"181,2";"19,8";"57,2";"3,0";"238,4";"22,8";"45,2";"2,2";"32,6";"4,2";"1,2";"0,2";"15,8";"3759,85";"125,33";"491,96";"148,32";"15,08";"66,07";"3,1";"214,39";"18,18";"31,48";"2,0";"27,27";"2,44";"0,89";"0,22";"6,65";"4248,16";"141,61";"711,63";"217,82";"23,8";"68,76";"3,61";"286,58";"27,41";"54,33";"2,64";"39,19";"5,05";"1,44";"0,24";"18,99";"0,46";"2,31";"25,14"
"Jens Stryger Larsen";"J. Stryger Larsen";"11191";"1991-02-21";"Malmo FF";"426";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"94,72";"52,95";"29,67";"23,28";"21";"0";"10547,33";"111,35";"1476,81";"676,38";"64,81";"300,9";"15,0";"977,29";"79,81";"29,93";"31,78";"116,24";"7,29";"99,0";"16,24";"5,86";"0,59";"0,69";"2,1";"1,08";"1,5";"31,33";"1,82";"2,62";"10021,85";"111,35";"1403,23";"642,68";"61,58";"285,91";"14,25";"928,6";"75,83";"110,45";"6,92";"94,07";"15,43";"5,57";"1,99";"29,77";"8525,4";"142,09";"1476,91";"706,08";"66,26";"316,35";"14,84";"1022,43";"81,1";"95,13";"5,61";"70,58";"10,09";"4089,52";"137,81";"676,29";"333,38";"31,57";"160,48";"7,57";"493,86";"39,14";"42,81";"2,9";"32,95";"4,62";"2,29";"0,81";"13,9";"3434,48";"147,54";"627,14";"289,76";"26,9";"118,71";"5,52";"408,48";"32,43";"41,14";"2,05";"29,33";"4,29";"1,62";"0,62";"14,62";"4134,37";"137,81";"683,7";"337,04";"31,92";"162,24";"7,65";"499,27";"39,57";"43,28";"2,94";"33,31";"4,67";"2,31";"0,82";"14,06";"4426,29";"147,54";"808,25";"373,44";"34,67";"153,0";"7,12";"526,44";"41,79";"53,02";"2,64";"37,8";"5,52";"2,09";"0,8";"18,84";"1,62";"4,42";"32,32"
"Timo Stavitski";"T. Stavitski";"11674";"1999-07-17";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"53,85";"31,32";"16,47";"14,85";"13";"2";"7006,08";"130,1";"1059,31";"588,54";"53,85";"284,31";"14,08";"872,85";"67,92";"31,45";"32,58";"74,85";"5,85";"62,85";"15,69";"4,54";"0,59";"0,62";"1,38";"1,21";"1,47";"22,69";"2,22";"2,72";"11708,76";"130,1";"1770,35";"983,58";"89,99";"475,14";"23,53";"1458,73";"113,52";"125,09";"9,77";"105,03";"26,23";"7,58";"2,31";"37,92";"9589,93";"159,83";"1737,15";"1041,64";"91,8";"509,25";"25,05";"1550,9";"116,85";"101,82";"7,22";"72,2";"17,39";"2614,77";"158,73";"463,0";"298,92";"26,31";"164,0";"7,92";"462,92";"34,23";"26,92";"2,08";"18,92";"4,38";"1,38";"0,46";"8,62";"2391,46";"161,06";"443,85";"244,85";"21,62";"101,85";"5,15";"346,69";"26,77";"26,23";"1,69";"18,77";"4,69";"1,15";"0,23";"11,62";"4761,9";"158,73";"843,19";"544,38";"47,91";"298,67";"14,43";"843,05";"62,34";"49,03";"3,78";"34,46";"7,99";"2,52";"0,84";"15,69";"4831,65";"161,06";"896,74";"494,68";"43,67";"205,77";"10,41";"700,45";"54,08";"53,0";"3,42";"37,92";"9,48";"2,33";"0,47";"23,47";"1,33";"4,86";"38,75"
"Gustav Svensson";"G. Svensson";"11795";"1987-02-07";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"97,15";"53,75";"28,15";"25,6";"19";"1";"10255,26";"105,56";"1227,0";"408,05";"37,42";"134,11";"6,63";"542,16";"44,05";"29,08";"30,34";"109,21";"4,89";"85,74";"10,11";"3,42";"0,69";"0,75";"1,11";"1,3";"1,49";"21,58";"2,0";"2,8";"9500,67";"105,56";"1136,72";"378,03";"34,67";"124,24";"6,14";"502,27";"40,81";"101,17";"4,53";"79,43";"9,36";"3,17";"1,02";"19,99";"7947,86";"132,46";"1154,57";"401,07";"36,72";"134,12";"5,99";"535,19";"42,71";"83,89";"3,41";"61,57";"6,23";"3423,37";"121,6";"382,0";"83,47";"8,11";"25,84";"1,05";"109,32";"9,16";"28,74";"1,0";"22,68";"2,37";"0,42";"0,05";"5,05";"3697,05";"144,42";"652,37";"275,84";"24,79";"94,32";"4,32";"370,16";"29,11";"46,42";"2,05";"32,47";"3,21";"1,26";"0,47";"14,37";"3647,9";"121,6";"407,05";"88,95";"8,64";"27,54";"1,12";"116,49";"9,76";"30,62";"1,07";"24,17";"2,52";"0,45";"0,06";"5,38";"4332,48";"144,42";"764,49";"323,25";"29,05";"110,53";"5,06";"433,78";"34,11";"54,4";"2,41";"38,06";"3,76";"1,48";"0,56";"16,84";"0,59";"1,88";"21,68"
"Arnór Ingvi Traustason";"A. Traustason";"11964";"1993-04-30";"IFK Norrköping";"1484";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"87,01";"46,67";"21,51";"25,17";"25";"0";"10932,4";"125,65";"1934,56";"640,24";"55,68";"169,0";"8,64";"809,24";"64,32";"28,36";"30,24";"112,24";"4,88";"96,44";"13,48";"3,12";"0,59";"0,61";"1,08";"1,31";"1,55";"38,08";"1,85";"2,67";"11308,34";"125,65";"2001,08";"662,26";"57,59";"174,81";"8,94";"837,07";"66,53";"116,1";"5,05";"99,76";"13,94";"3,23";"1,12";"39,39";"10045,82";"167,43";"2242,88";"764,0";"66,7";"203,12";"9,46";"967,12";"76,16";"104,75";"3,96";"79,29";"10,34";"3478,16";"161,73";"719,92";"258,8";"22,6";"61,12";"3,24";"319,92";"25,84";"34,6";"1,56";"24,56";"2,76";"0,92";"0,12";"12,88";"4336,04";"172,3";"1024,72";"335,48";"29,28";"96,88";"4,12";"432,36";"33,4";"46,88";"1,52";"37,12";"5,28";"0,84";"0,36";"22,2";"4851,89";"161,73";"1004,26";"361,02";"31,53";"85,26";"4,52";"446,28";"36,05";"48,27";"2,18";"34,26";"3,85";"1,28";"0,17";"17,97";"5169,06";"172,3";"1221,59";"399,93";"34,91";"115,49";"4,91";"515,42";"39,82";"55,89";"1,81";"44,25";"6,29";"1,0";"0,43";"26,46";"0,62";"2,26";"45,1"
"Ramon Pascal Lundqvist";"R. Lundqvist";"12650";"1997-05-10";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"88,1";"49,05";"23,68";"25,37";"4";"0";"11394,25";"129,34";"1862,0";"683,25";"60,5";"192,25";"10,0";"875,5";"70,5";"28,45";"28,45";"111,0";"6,0";"94,75";"15,25";"2,75";"0,67";"null";"1,25";"null";"null";"45,25";"2,06";"2,9";"11640,53";"129,34";"1902,25";"698,02";"61,81";"196,41";"10,22";"894,42";"72,02";"113,4";"6,13";"96,8";"15,58";"2,81";"1,28";"46,23";"9902,68";"165,04";"2048,49";"777,74";"69,42";"225,4";"11,32";"1003,14";"80,74";"99,09";"4,59";"74,01";"11,01";"3892,25";"164,37";"763,5";"330,0";"28,75";"115,0";"5,5";"445,0";"34,25";"35,5";"2,0";"26,25";"3,25";"1,0";"0,25";"16,5";"4202,5";"165,67";"911,0";"305,75";"28,0";"69,25";"3,75";"375,0";"31,75";"45,5";"1,75";"34,25";"5,75";"0,5";"0,25";"25,25";"4931,23";"164,37";"967,31";"418,09";"36,42";"145,7";"6,97";"563,79";"43,39";"44,98";"2,53";"33,26";"4,12";"1,27";"0,32";"20,9";"4970,11";"165,67";"1077,4";"361,6";"33,11";"81,9";"4,43";"443,5";"37,55";"53,81";"2,07";"40,51";"6,8";"0,59";"0,3";"29,86";"0,61";"1,84";"51,07"
"Ramon Pascal Lundqvist";"R. Lundqvist";"12650";"1997-05-10";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"45,02";"19,52";"10,86";"8,66";"3";"1";"4906,33";"108,98";"775,0";"383,67";"32,33";"106,0";"5,0";"489,67";"37,33";"28,27";"28,27";"52,0";"3,67";"41,67";"10,0";"3,33";"0,91";"0,85";"0,33";"null";"null";"23,33";"2,5";"3,1";"9807,82";"108,98";"1549,23";"766,95";"64,63";"211,9";"10,0";"978,85";"74,63";"103,95";"7,33";"83,29";"19,99";"6,66";"0,67";"46,64";"9733,52";"162,23";"2024,36";"1045,99";"86,06";"299,15";"13,32";"1345,13";"99,37";"106,55";"6,15";"73,76";"18,44";"1687,0";"155,32";"318,0";"172,0";"14,0";"49,0";"2,0";"221,0";"16,0";"20,33";"1,33";"13,0";"3,0";"1,0";"0,0";"9,67";"1480,0";"170,88";"340,67";"168,33";"14,0";"48,33";"2,33";"216,67";"16,33";"14,33";"0,67";"11,0";"3,0";"0,67";"0,0";"11,33";"4659,74";"155,32";"878,36";"475,09";"38,67";"135,35";"5,52";"610,43";"44,19";"56,16";"3,68";"35,91";"8,29";"2,76";"0,0";"26,7";"5126,36";"170,88";"1179,99";"583,07";"48,49";"167,42";"8,08";"750,48";"56,57";"49,65";"2,31";"38,1";"10,39";"2,31";"0,0";"39,26";"0,0";"5,12";"64,54"
"Arnór Sigurdsson";"A. Sigurdsson";"12829";"1999-05-15";"Malmo FF";"426";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"70,15";"38,23";"20,87";"17,36";"3";"0";"8580,0";"122,31";"1583,0";"697,33";"58,67";"174,0";"9,33";"871,33";"68,0";"28,2";"28,2";"98,67";"5,33";"73,33";"17,67";"4,0";"0,84";"null";"0,67";"null";"null";"42,0";"2,0";"2,79";"11007,84";"122,31";"2030,93";"894,65";"75,27";"223,24";"11,97";"1117,89";"87,24";"126,59";"6,84";"94,08";"22,67";"5,13";"0,86";"53,88";"9588,49";"159,81";"2213,78";"1004,88";"85,79";"254,23";"12,55";"1259,11";"98,34";"111,94";"5,75";"70,62";"16,22";"3240,0";"155,23";"727,0";"310,0";"26,33";"76,67";"4,33";"386,67";"30,67";"38,67";"2,0";"21,33";"3,33";"1,33";"0,0";"19,67";"2870,0";"165,31";"683,67";"330,33";"28,33";"85,33";"3,67";"415,67";"32,0";"32,67";"1,67";"23,67";"7,0";"1,33";"0,33";"17,0";"4656,91";"155,23";"1044,93";"445,57";"37,85";"110,19";"6,23";"555,76";"44,08";"55,58";"2,87";"30,66";"4,79";"1,92";"0,0";"28,27";"4959,36";"165,31";"1181,38";"570,82";"48,96";"147,46";"6,34";"718,27";"55,3";"56,45";"2,88";"40,9";"12,1";"2,3";"0,58";"29,38";"0,52";"4,18";"57,54"
"Sotirios Papagiannopoulos";"S. Papagiannopoulos";"12878";"1990-09-05";"AIK";"524";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"97,05";"49,65";"22,94";"26,71";"28";"0";"9285,43";"95,68";"943,82";"351,36";"34,57";"119,54";"6,57";"470,89";"41,14";"29,29";"31,9";"93,43";"3,79";"77,57";"10,79";"2,54";"0,67";"0,71";"0,61";"1,26";"1,37";"15,57";"2,22";"2,87";"8610,96";"95,68";"875,26";"325,84";"32,06";"110,85";"6,09";"436,69";"38,15";"86,64";"3,51";"71,94";"10,0";"2,35";"0,56";"14,44";"7548,92";"125,82";"966,01";"380,82";"37,29";"130,69";"6,82";"511,51";"44,11";"76,31";"2,72";"60,86";"6,3";"2626,25";"114,49";"251,18";"66,96";"7,36";"24,11";"1,25";"91,07";"8,61";"21,93";"0,75";"19,11";"1,93";"0,21";"0,04";"3,14";"3620,11";"135,54";"548,14";"248,14";"23,5";"84,04";"4,39";"332,18";"27,89";"41,21";"1,5";"31,25";"3,29";"1,0";"0,29";"10,68";"3434,79";"114,49";"328,51";"87,58";"9,62";"31,53";"1,63";"119,11";"11,26";"28,68";"0,98";"24,99";"2,52";"0,28";"0,05";"4,11";"4066,18";"135,54";"615,68";"278,72";"26,4";"94,39";"4,93";"373,11";"31,33";"46,29";"1,68";"35,1";"3,69";"1,12";"0,32";"11,99";"0,39";"1,47";"16,7"
"Even Hovland";"E. Hovland";"13031";"1989-02-14";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"97,63";"56,16";"25,58";"30,58";"28";"2";"9818,96";"100,57";"1031,25";"289,79";"27,89";"87,11";"4,32";"376,89";"32,21";"28,12";"30,46";"104,18";"4,18";"85,11";"7,71";"1,86";"0,68";"0,81";"0,36";"1,43";"1,65";"13,89";"2,32";"2,89";"9051,67";"100,57";"950,66";"267,14";"25,71";"80,3";"3,98";"347,44";"29,7";"96,04";"3,85";"78,46";"7,11";"1,71";"0,33";"12,81";"7558,68";"125,98";"947,55";"274,02";"25,41";"86,11";"3,09";"360,13";"28,5";"79,28";"2,79";"62,0";"4,65";"3120,86";"122,0";"346,86";"72,25";"6,64";"19,89";"0,71";"92,14";"7,36";"25,79";"1,07";"22,14";"1,71";"0,43";"0,04";"3,75";"3954,54";"129,31";"540,11";"184,25";"17,14";"60,71";"2,18";"244,96";"19,32";"48,43";"1,54";"35,89";"2,64";"0,43";"0,14";"8,64";"3659,89";"122,0";"406,77";"84,73";"7,79";"23,33";"0,84";"108,06";"8,63";"30,24";"1,26";"25,97";"2,01";"0,5";"0,04";"4,4";"3879,26";"129,31";"529,83";"180,74";"16,82";"59,56";"2,14";"240,3";"18,95";"47,51";"1,51";"35,21";"2,59";"0,42";"0,14";"8,48";"0,19";"0,92";"13,24"
"Erik Botheim";"E. Botheim";"13251";"2000-01-10";"Malmo FF";"426";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"67,14";"37,74";"21,13";"16,61";"6";"0";"7835,33";"116,71";"1230,17";"489,67";"45,67";"127,33";"7,83";"617,0";"53,5";"27,65";"27,92";"88,17";"6,17";"71,17";"12,33";"3,5";"0,74";"0,74";"0,5";"null";"null";"38,33";"2,09";"2,79";"10503,74";"116,71";"1649,11";"656,43";"61,22";"170,7";"10,5";"827,13";"71,72";"118,19";"8,27";"95,4";"16,53";"4,69";"0,67";"51,39";"9017,09";"150,28";"1773,11";"725,99";"65,44";"188,65";"10,07";"914,64";"75,51";"98,03";"6,36";"70,48";"12,19";"2937,17";"139,02";"501,17";"229,33";"21,67";"70,0";"3,67";"299,33";"25,33";"34,67";"2,17";"23,17";"4,17";"1,17";"0,17";"19,67";"2734,83";"164,61";"614,17";"227,33";"19,5";"48,67";"2,67";"276,0";"22,17";"27,0";"1,83";"21,17";"3,5";"0,67";"0,17";"16,5";"4170,58";"139,02";"711,62";"325,64";"30,77";"99,4";"5,21";"425,03";"35,97";"49,22";"3,08";"32,9";"5,92";"1,66";"0,24";"27,93";"4938,34";"164,61";"1109,01";"410,5";"35,21";"87,88";"4,82";"498,38";"40,03";"48,75";"3,31";"38,22";"6,32";"1,2";"0,3";"29,79";"0,53";"2,91";"57,5"
"Anders Trondsen";"A. Trondsen";"13289";"1995-03-30";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"44,04";"23,73";"11,06";"12,67";"4";"0";"4877,75";"110,75";"658,0";"267,25";"25,25";"78,5";"4,75";"345,75";"30,0";"28,2";"28,2";"53,25";"3,25";"46,5";"7,75";"2,75";"0,76";"0,81";"1,0";"1,91";"null";"14,75";"null";"null";"9967,78";"110,75";"1344,64";"546,13";"51,6";"160,42";"9,71";"706,55";"61,31";"108,82";"6,64";"95,02";"15,84";"5,62";"2,04";"30,14";"8540,12";"142,34";"1498,16";"628,34";"58,16";"183,32";"10,75";"811,66";"68,9";"94,19";"6,95";"69,53";"12,64";"1544,0";"139,57";"266,0";"106,5";"9,75";"30,75";"2,0";"137,25";"11,75";"16,75";"1,25";"12,5";"2,5";"1,25";"0,5";"6,0";"1833,5";"144,75";"326,5";"142,0";"13,25";"41,75";"2,25";"183,75";"15,5";"20,5";"1,5";"15,0";"2,5";"1,25";"0,0";"7,25";"4187,12";"139,57";"721,36";"288,81";"26,44";"83,39";"5,42";"372,2";"31,86";"45,42";"3,39";"33,9";"6,78";"3,39";"1,36";"16,27";"4342,5";"144,75";"773,29";"336,32";"31,38";"98,88";"5,33";"435,2";"36,71";"48,55";"3,55";"35,53";"5,92";"2,96";"0,0";"17,17";"1,26";"6,32";"33,5"
"Mads Døhr Thychosen";"M. Thychosen";"13545";"1997-06-27";"AIK";"524";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"91,98";"47,47";"21,06";"26,41";"24";"0";"10385,33";"112,91";"1569,58";"649,88";"60,04";"263,96";"13,04";"913,83";"73,08";"29,58";"31,58";"117,17";"8,17";"96,04";"19,33";"5,75";"0,58";"0,62";"2,04";"1,12";"1,17";"32,92";"1,93";"2,68";"10161,64";"112,91";"1535,77";"635,88";"58,75";"258,27";"12,76";"894,15";"71,51";"114,64";"7,99";"93,97";"18,92";"5,63";"2,0";"32,21";"8683,75";"144,73";"1635,12";"718,62";"66,1";"297,95";"14,48";"1016,57";"80,58";"103,34";"6,32";"75,9";"13,38";"2976,71";"141,35";"539,0";"231,29";"22,08";"109,54";"5,0";"340,83";"27,08";"31,92";"2,29";"22,83";"4,58";"1,5";"0,5";"9,38";"3893,0";"147,43";"754,54";"337,21";"30,21";"126,17";"6,46";"463,38";"36,67";"49,83";"2,71";"37,21";"6,0";"2,08";"0,75";"19,96";"4240,38";"141,35";"767,82";"329,48";"31,46";"156,04";"7,12";"485,52";"38,58";"45,47";"3,26";"32,53";"6,53";"2,14";"0,71";"13,35";"4422,82";"147,43";"857,23";"383,1";"34,32";"143,34";"7,34";"526,44";"41,66";"56,62";"3,08";"42,27";"6,82";"2,37";"0,85";"22,67";"1,58";"4,53";"37,08"
